"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"00085101","亞第理財顧問有限公司","臺中市北區金華里雙十路二段101號3樓之1","400000"," "," ","解散","20260401023753"
"00085405","紘稷有限公司","苗栗縣造橋鄉長壽街27號","100000"," "," ","核准設立","20260401023753"
"00086185","功城有限公司","新竹縣竹北市斗崙里光明六路87-5號2樓","710000"," "," ","核准設立","20260401023753"
"00086214","好時國際事業有限公司","高雄市三民區察哈爾一街78號1樓","6000000"," "," ","核准設立","20260401023753"
"00086299","超級燃有限公司","宜蘭縣五結鄉大吉村三吉一路81巷62號一、二、三樓","100000"," "," ","核准設立","20260401023753"
"00086306","圓味有限公司","新北市三重區集美街113號","3800000"," "," ","核准設立","20260401023753"
"00086447","世瑞有限公司","臺北市大安區敦化南路1段187巷59號1樓","500000"," "," ","核准設立","20260401023753"
"00087059","好秋癮食股份有限公司","高雄市新興區六合一路57之8號1樓","2500000","2500000"," ","核准設立","20260401023753"
"00087086","佳晟芳食品有限公司","新北市中和區立德街180號7樓","2000000"," "," ","核准設立","20260401023753"
"00087261","締玖有限公司","桃園市中壢區環西路二段226巷3號","2000000"," "," ","核准設立","20260401023753"
"00087298","喵嗨有限公司","桃園市八德區廣興三路156號（1樓）","1000000"," "," ","核准設立","20260401023753"
"00087327","丸籐餐飲有限公司","桃園市桃園區春日路618之1號(2樓)","10000000"," "," ","核准設立","20260401023753"
"00087683","米樂御嵿股份有限公司","高雄市左營區大中二路468號2樓","200000000","100000000"," ","核准設立","20260401023753"
"00088493","精厚餐飲有限公司","臺中市西屯區逢甲路130號1樓","500000"," "," ","核准設立","20260401023753"
"00088542","語甜有限公司","桃園市楊梅區梅獅路二段232巷17號9樓","100000"," "," ","核准設立","20260401023753"
"00088584","昌鴻餐飲有限公司","新北市板橋區新海路106號(1樓)","500000"," "," ","核准設立","20260401023753"
"00088901","牧盛有限公司","高雄市苓雅區中正二路175號5樓之3","100000"," "," ","核准設立","20260401023753"
"00089107","昆宇實業有限公司","臺南市官田區二鎮里工業路69號1樓","310000"," "," ","核准設立","20260401023753"
"00089697","風火雲國際有限公司","南投縣信義鄉東埔村3鄰開高巷110-10號","200000"," "," ","核准設立","20260401023753"
"00090152","好食健康餐飲股份有限公司","臺南市東區東智里崇賢二路108號","5000000","5000000"," ","核准設立","20260401023753"
"00090245","雞湯榮麵食館有限公司","臺北市中山區錦州街14號1樓","3000000"," "," ","核准設立","20260401023753"
"00090651","帛瑞科技事業有限公司","苗栗縣通霄鎮白西里12鄰72號1樓","100000"," "," ","核准設立","20260401023753"
"00090792","水聿有限公司","臺北市內湖區瑞光路168號9樓","3000000"," "," ","核准設立","20260401023753"
"00090842","聯合健身股份有限公司","臺中市北區雙十路二段92號","30000000","24000000"," ","核准設立","20260401023753"
"00091069","亞洲遊艇開發股份有限公司","新竹市北區客雅里延平路一段296號2樓","3200000","3200000"," ","核准設立","20260401023753"
"00091618","知醇有限公司","新北市林口區中山路97巷13號(1樓)","2000000"," "," ","核准設立","20260401023753"
"00091841","馥婷麵包有限公司","臺中市北屯區東山路一段264號","2000000"," "," ","核准設立","20260401023753"
"00091906","嘉韻餐飲有限公司","高雄市大社區大社路39之8號1樓","1000000"," "," ","核准設立","20260401023753"
"00092074","天誠製麵股份有限公司","南投縣草屯鎮草溪路176之8號","8000000","8000000"," ","核准設立","20260401023753"
"00092089","中心家管理顧問股份有限公司","臺中市西屯區何仁里重慶路201之1號","500000","500000"," ","核准設立","20260401023753"
"00092530","柳小粉品牌有限公司","桃園市平鎮區民族路173號","1000000"," "," ","核准設立","20260401023753"
"00092671","尬方舟企業有限公司","新北市樹林區大安路111巷24號（1樓）","1000000"," "," ","核准設立","20260401023753"
"00092715","俊石頁有限公司","高雄市楠梓區廣昌里右昌一巷152號","1000000"," "," ","核准設立","20260401023753"
"00092813","榮一資本股份有限公司","高雄市鼓山區華榮路63號2樓","1000000","1000000"," ","核准設立","20260401023753"
"00092980","香港商永保健康產業集團有限公司","新北市深坑區北深路三段270巷2號8樓","2000000"," "," ","核准登記","20260401023753"
"00093307","逍遙遊河運股份有限公司","臺南市南區彰南里新樂路37號","100000","100000"," ","核准設立","20260401023753"
"00093480","仁源湧有限公司","臺北市中正區開封街1段14巷2號1樓","1000000"," "," ","核准設立","20260401023753"
"00093664","幸福源詮餐飲股份有限公司","新北市新莊區幸福路505號","1700000","1700000"," ","核准設立","20260401023753"
"00094066","成苗有限公司","臺中市大里區長榮里德芳南路282號8樓之2","1000000"," "," ","核准設立","20260401023753"
"00094100","元有限公司","臺中市烏日區三和里環河路四段8號1樓","6000000"," "," ","核准設立","20260401023753"
"00094116","騏翰科技有限公司","嘉義市東區義教里台林街295巷3弄20號1樓","1000000"," "," ","核准設立","20260401023753"
"00094328","祐睿工程有限公司","臺中市大里區祥興里大智路565巷43之11號1樓","2600000"," "," ","核准設立","20260401023753"
"00094468","雅微餐飲有限公司","南投縣南投市康壽里南陽路363號","7000000"," "," ","核准設立","20260401023753"
"00094559","悟可管理顧問有限公司","臺南市仁德區成功里保生東路55號","5280000"," "," ","核准設立","20260401023753"
"00094755","高葉餐飲股份有限公司","高雄市左營區文自路128號","200000","200000"," ","核准設立","20260401023753"
"00095142","小壹有限公司","臺北市內湖區湖濱里內湖路2段350號","1000000"," "," ","核准設立","20260401023753"
"00095558","吉禧有限公司","臺中市北區崇德里進化北路179之1號","1000000"," "," ","核准設立","20260401023753"
"00095656","康沅股份有限公司","新竹縣竹北市新崙里興隆路1段13號1樓","10000000","6200000"," ","核准設立","20260401023753"
"00096326","湘樂控股股份有限公司","臺北市大安區敦化南路1段233巷15號","300000000","40370995"," ","核准設立","20260401023753"
"00096775","馥麗麵包有限公司","新北市平溪區十分街231之1號","2000000"," "," ","核准設立","20260401023753"
"00097084","晨映開有限公司","臺北市信義區永吉路30巷157弄15號1樓","4000000"," "," ","核准設立","20260401023753"
"00097107","旭奕衡國際供應鏈管理顧問有限公司","桃園市龜山區嶺頂里東萬壽路313巷1號5樓","1500000"," "," ","核准設立","20260401023753"
"00097113","饗飲國際股份有限公司","高雄市前鎮區樹人路289號地下一層","20000000","1900000"," ","核准設立","20260401023753"
"00097676","皇潮餐飲有限公司","臺中市西區昇平里中興街2號1樓","5000000"," "," ","核准設立","20260401023753"
"00097697","牧膳居有限公司","臺中市西區双龍里向上路一段27之28號1樓","2000000"," "," ","核准設立","20260401023753"
"00097958","信皇有限公司","彰化縣員林市南興里員林大道六段89、91號","5000000"," "," ","核准設立","20260401023753"
"00098289","點食成金全球股份有限公司","新北市新莊區新北大道2段217號","50000000","13100000"," ","核准設立","20260401023753"
"00098725","餓趣味餐飲有限公司","臺北市南港區研究院路2段12巷5號1樓","100000"," "," ","核准設立","20260401023753"
"00098942","分一點股份有限公司","彰化縣彰化市成功里13鄰大埔路709巷24號","1100000","1100000"," ","核准設立","20260401023753"
"00098957","八立方國際有限公司","苗栗縣苗栗市站前1號14樓之3","50000"," "," ","核准設立","20260401023753"
"00099230","龍嵢有限公司","新北市板橋區三民路2段32號3樓","100000"," "," ","核准設立","20260401023753"
"00099288","布農世代同行社會企業股份有限公司","南投縣信義鄉東埔村3鄰開高巷110之10號","500000","120000"," ","核准設立","20260401023753"
"00099718","藤井綜合商業有限公司","臺中市北屯區東山里東山路二段48之3號2樓","5000000"," "," ","核准設立","20260401023753"
"00099739","黃思帶生命科技實業有限公司","臺中市東區旱溪里自由路四段148號2樓","500000"," "," ","核准設立","20260401023753"
"00099822","米樂國際商貿股份有限公司","臺中市西屯區文心路三段241號16樓之7","5000000","3600000"," ","核准設立","20260401023753"
"00100216","大埤有限公司","宜蘭縣冬山鄉群英村50鄰光明路18號","5000000"," "," ","核准設立","20260401023753"
"00100503","鴻昇餐飲有限公司","嘉義縣民雄鄉東榮村4鄰建國路一段128號","2000000"," "," ","核准設立","20260401023753"
"00100617","本來對話管理顧問有限公司","桃園市桃園區三元里大有路206之3號3樓","100000"," "," ","核准設立","20260401023753"
"00100975","摩可創意有限公司","高雄市苓雅區建華街259巷5號1樓","10000"," "," ","核准設立","20260401023753"
"00101290","雄瑋饗樂有限公司","花蓮縣花蓮市國治里18鄰民國路32-3號1樓","100000"," "," ","核准設立","20260401023753"
"00101593","阿快國際食品有限公司","臺北市信義區吳興街156巷7弄2號1樓","500000"," "," ","核准設立","20260401023753"
"00101600","官人國際餐飲有限公司","新北市三重區重陽路4段130號12樓","60000"," "," ","解散","20260401023753"
"00101622","兆豐國際物業股份有限公司","臺北市大安區忠孝東路4段270號2樓之1","5000000","1500000"," ","核准設立","20260401023753"
"00101904","印度飲料和糕點有限公司","新北市新店區北新路3段65巷12弄25號","800000"," "," ","核准設立","20260401023753"
"00102018","港豐撈麵飯堂有限公司","新北市板橋區新海路128號","300000"," "," ","核准設立","20260401023753"
"00102663","沐鈅餐飲有限公司","高雄市鼓山區昌盛路54號1樓","10000"," "," ","核准設立","20260401023753"
"00102734","湘洋國際事業有限公司","臺中市西屯區潮洋里市政北二路238號27樓之1","900000"," "," ","核准設立","20260401023753"
"00104389","高家餐飲有限公司","高雄市苓雅區三多四路77巷19號1樓","500000"," "," ","解散","20260401023753"
"00104395","食趣新創股份有限公司","高雄市三民區義永路68巷8號4樓","500000","500000"," ","核准設立","20260401023753"
"00104634","辰心國際有限公司","新北市三重區龍門路241號3樓","500000"," "," ","核准設立","20260401023753"
"00104711","今如意有限公司","澎湖縣馬公市林森路15巷17號","500000"," "," ","核准設立","20260401023753"
"00104846","萌飛有限公司","臺中市烏日區信義街173號1樓、2樓","15000"," "," ","核准設立","20260401023753"
"00105177","麗創研發有限公司","桃園市龜山區長庚里27鄰長慶三街26號(1樓)","100000"," "," ","核准設立","20260401023753"
"00105388","澤岡餐飲有限公司","高雄市苓雅區仁義街4之3號","1000000"," "," ","核准設立","20260401023753"
"00105681","髒孩子有限公司","臺東縣東河鄉東河村南東河213號","250000"," "," ","核准設立","20260401023753"
"00106056","承億文資股份有限公司","臺中市西區民生路40號","60000000","36000000"," ","核准設立","20260401023753"
"00106422","麻雀的店餐飲事業有限公司","新北市中和區中正路800號(1樓)","1000000"," "," ","解散","20260401023753"
